customer_id,first_name,last_name,signup_date,region,segment
547,Lucia,Rodriguez,1/22/2024,Latin America,Premium
548,,,10/14/2023,Latin America,Premium
549,Maria,Gutierrez,2/28/2025,Latin America,Premium
550,Juan,Cruz,11/10/2024,Latin America,Free
551,Rina,Zhang,11/5/2023,Asia,Premium
552,Rohan,Rao,3/31/2025,Asia,Free
553,Hye-Jin,Das,4/24/2025,Asia,Free
554,Sophia,Johnson,11/4/2024,North America,Premium
555,Laura,Nilsson,2/9/2025,Europe,Free
556,Camila,Carter,1/30/2025,North America,Free
557,Amelia,Moore,6/4/2025,North America,Free
558,Maja,Karlsson,11/1/2024,Europe,Free
559,Yuki,,1/15/2025,Asia,Free
560,Juliana,Herrera,4/18/2025,Latin America,Free
561,,,7/12/2025,Latin America,Free
562,Isabelle,Eriksson,8/24/2023,Middle East,Free
563,Amelia,Baker,1/3/2025,North America,Premium
564,Hugo,Moretti,8/23/2023,North America,Premium
565,Sakura,Mehta,11/6/2024,Asia,Free
566,Lucia,Castillo,2/7/2024,Latin America,Free
567,Aria,Walker,8/1/2023,North America,Free
568,Henry,Collins,3/23/2024,North America,Free
569,Olivia,Lewis,8/12/2024,North America,Premium
570,Pablo,Vargas,5/31/2024,Latin America,Free
571,Rania,Hassan,10/20/2023,Middle East,Premium
572,Pooja,Khan,3/10/2024,Asia,Free
573,Amelia,Thomas,10/23/2024,North America,Premium
574,David,Collins,11/24/2023,North America,Premium
575,Camila,Parker,10/31/2024,North America,Premium
576,Laura,Moretti,6/26/2025,Europe,Free
577,Noah,Collins,11/26/2024,North America,Free
578,Amalie,Weber,3/20/2025,Europe,Free
579,Sakura,Nakamura,12/6/2023,Eu,Premium
580,Niklas,Larsson,4/7/2025,Europe,Premium
581,Tariq,Yassin,7/3/2024,Middle East,Premium
582,Isabella,Mendoza,1/29/2025,Latin America,Free
583,Elsa,Olsen,4/17/2025,Europe,Premium
584,Lars,Ek,8/13/2024,Europe,Premium
585,James,,5/10/2025,North America,Premium
586,Lina,Gustafsson,4/15/2025,Europe,Free
587,Jayden,Smith,2/27/2025,North America,Free
588,Rajesh,Wang,2/17/2025,Asia,Free
589,Divya,Lee,11/4/2024,Asia,Premium
590,Hiroshi,Lim,3/1/2025,Asia,Free
591,Max,Karlsson,9/20/2024,Europe,Premium
592,Kavya,Agarwal,4/8/2024,Asia,Premium
593,Valeria,Martinez,5/5/2024,Latin America,Free
594,Hana,Park,7/31/2023,Asia,Premium
595,Anna,Nielsen,7/3/2025,Europe,Premium
596,Uche,Diallo,12/5/2024,Africa,Premium
597,Elijah,Taylor,9/10/2023,North America,Free
598,Maja,Conti,8/8/2024,Europe,Free
599,Malik,White,6/10/2025,North America,Free
600,Ida,Petersen,6/24/2024,Europe,Free
601,Neha,Bhatia,2/1/2024,Asia,Free
602,Noah,Smith,9/10/2024,North America,Free
603,Emma,Clark,9/13/2023,North America,Premium
604,Yuna,Yang,3/27/2025,Asia,Premium
605,Maria,Morales,5/13/2024,Latin America,Free
606,Leo,Nielsen,12/29/2023,Europe,Premium
607,Daniel,Martinez,10/10/2024,North America,Premium
608,Gabriel,Scott,2/25/2024,North America,Free
609,Daniel,Green,8/5/2023,North America,Premium
610,Amelia,King,2/24/2025,North America,Premium
611,Ethan,Smith,8/13/2024,North America,Free
612,Mila,Olsen,9/11/2023,Europe,Premium
613,Zoe,Jackson,5/10/2025,North America,Free
614,Oliver,Nilsson,11/26/2024,Europe,Free
615,Aarti,Kim,11/28/2024,Asia,Premium
616,Sofia,Lopez,6/28/2024,Latin America,Premium
617,Pooja,Lim,12/16/2023,Asia,Free
618,Chloe,Brown,3/21/2024,North America,Free
619,Victoria,Torres,3/13/2025,Latin America,Premium
620,Jaden,Scott,6/26/2024,North America,Premium
621,Arjun,Gupta,2/20/2024,Asia,Free
622,Emilie,Ek,1/1/2024,Europe,Premium
623,Chen,Li,11/26/2024,Asia,Premium
624,Miguel,Sanchez,2/13/2024,Latin America,Free
625,Takeshi,Saito,12/9/2024,Asia,Free
626,Haruto,Patel,1/9/2025,Asia,Free
627,Freya,Petersen,9/9/2023,Europe,Free
628,Liam,Davis,5/7/2025,North America,Premium
629,Oliver,Lund,1/17/2025,Europe,Premium
630,Aarti,Bhatia,6/14/2024,Asia,Free
631,Mia,Young,2/6/2024,North America,Premium
632,Chloe,Adams,1/15/2024,North America,Premium
633,William,Brown,6/24/2025,North America,Free
634,Jose,Cruz,3/26/2025,Latin America,Premium
635,Vikram,Yang,9/10/2024,Asia,Premium
636,Sofia,Perez,3/26/2024,North America,Free
637,,Shah,8/31/2023,Asia,Free
638,Grace,Smith,6/25/2025,North America,Premium
639,Lucas,Harris,12/29/2023,Middle East,Free
640,Evelyn,Martinez,,North America,Premium
641,Alexander,Hansen,9/25/2024,Europe,Free
642,Rina,Mehta,9/11/2023,Asia,Free
643,Alexander,Eriksson,7/26/2024,Europe,Free
644,Zainab,Uche,11/10/2023,Africa,Premium
645,Jose,Castillo,7/12/2024,Latin America,Free
646,Ella,Mattsson,11/19/2023,Europe,Free
647,Thomas,Romano,10/27/2024,Europe,Free
648,Sophia,Allen,12/6/2024,Middle East,Premium
649,Hugo,Berg,7/6/2024,Europe,Free
650,Natalia,Alvarez,9/10/2024,Latin America,Premium
651,Felix,Persson,10/27/2024,Europe,Free
652,Niklas,Lund,12/15/2023,Europe,Free
653,Fatou,Nguyen,3/16/2024,Africa,Free
654,Liam,Thomas,7/3/2024,North America,Free
655,Charlotte,Allen,10/28/2024,North America,Free
656,Rohan,Khan,5/8/2024,Asia,Premium
657,Sanjay,Mehta,6/21/2025,Asia,Free
658,Chloe,Gonzalez,10/15/2024,North America,Free
659,Martina,Rivera,8/9/2023,Latin America,Premium
660,Viktor,Johansson,3/25/2025,Europe,Free
661,,,8/1/2024,Latin America,Premium
662,Jae-Hyun,Yoshida,5/7/2024,Asia,Free
663,Angel,Silva,12/11/2023,Latin America,Free
664,Chinedu,Ndlovu,7/23/2023,Africa,Premium
665,Lucas,Rivera,1/23/2024,Latin America,Free
666,Hye-Jin,Hwang,11/2/2024,Asia,Premium
667,Yuna,Choi,9/16/2024,Africa,Free
668,Uche,Traore,3/3/2025,Africa,Premium
669,,Dominguez,2/25/2025,Latin America,Free
670,Harper,Young,4/28/2025,North America,Free
671,Anna,Wagner,3/21/2025,Europe,Premium
672,Emilie,Wagner,,Europe,Premium
673,Matteo,Wagner,2/25/2024,Europe,Premium
674,Natalia,Salazar,7/15/2025,Latin America,Free
675,Sofia,Ortega,7/7/2024,Latin America,Premium
676,Juliana,Flores,7/12/2025,Latin America,Premium
677,Kavya,Singh,2/16/2024,Asia,Free
678,Gabriela,Lopez,2/3/2024,Latin America,Free
679,,,5/30/2025,North America,Premium
680,Isabella,Ramirez,3/1/2025,North America,Free
681,Ji-Hoon,Bhatia,7/31/2023,Asia,Premium
682,Michael,Lopez,12/14/2024,North America,Premium
683,David,White,9/23/2024,North America,Free
684,William,Nelson,7/20/2024,North America,Free
685,Jayden,Harris,6/19/2025,North America,Premium
686,Noah,Baker,6/11/2025,North America,Premium
687,Evelyn,King,6/27/2025,North America,Free
688,Amara,Toure,3/17/2025,Africa,Free
689,Carolina,Ortiz,5/6/2025,Latin America,Premium
690,Clara,Lindberg,11/4/2023,Europe,Free
691,,Malhotra,6/10/2025,Asia,Premium
692,Divya,Malhotra,11/5/2024,Asia,Free
693,David,Martinez,8/18/2023,Latin America,Premium
694,Alexander,Russo,1/14/2024,Europe,Free
695,Samuel,Nelson,11/6/2023,North America,Free
696,Chen,Chowdhury,9/12/2023,Asia,Free
697,Ifeanyi,Bello,8/14/2023,Africa,Premium
698,Juliana,Herrera,10/24/2023,Latin America,Free
699,Camila,Clark,6/20/2025,Africa,Free
700,Eun-Ji,Agarwal,12/25/2024,Asia,Premium
701,Simon,Johansson,2/22/2025,Europe,Free
702,Juliana,Torres,4/6/2025,Latin America,Premium
703,Gabriel,Lopez,5/6/2024,North America,Premium
704,Bintu,Obi,3/14/2025,Africa,Free
705,Emma,Dominguez,5/19/2024,Latin America,Premium
706,Felix,Bianchi,8/5/2023,Europe,Premium
707,Victoria,Ortiz,4/30/2025,Latin America,Premium
708,Divya,Yamamoto,7/24/2024,Asia,Premium
709,Thomas,Moretti,9/11/2024,Europe,Free
710,Isabella,Hernandez,8/14/2023,North America,Free
711,Rajesh,Yamamoto,12/27/2023,Asia,Free
712,Mei,Zhang,10/10/2023,Asia,Premium
713,Paula,Sanchez,3/14/2024,Latin America,Premium
714,Salma,Saad,12/6/2024,Middle East,Free
715,Taro,Kim,9/22/2024,Asia,Free
716,Isabella,Nunez,1/13/2025,Latin America,Premium
717,Fatou,Traore,11/14/2024,Africa,Premium
718,Isabella,Reyes,4/1/2024,Latin America,Premium
719,Mia,Green,8/17/2024,North America,Premium
720,Carlos,Green,4/23/2025,North America,Free
721,Charlotte,Baker,9/11/2024,North America,Free
722,Daniel,Carter,9/22/2023,North America,Free
723,Olivia,Martinez,12/31/2025,North America,Free
724,Carlos,Perez,12/26/2024,North America,Premium
725,Leo,Persson,11/17/2024,Europe,Free
726,Ava,Young,7/27/2024,North America,Free
727,Reem,Khalifa,10/16/2023,Middle East,Free
728,Jens,Koch,10/16/2023,Latin America,Free
729,Rania,Badr,11/15/2023,Middle East,Free
730,Taro,Singh,9/30/2024,Asia,Premium
731,Theo,Koch,8/15/2023,Europe,Free
732,Pooja,Yang,7/27/2023,Asia,Free
733,Ida,Nielsen,9/29/2023,Europe,Free
734,Uche,Mensah,7/22/2023,Africa,Free
735,Hawa,Mensah,3/2/2025,Africa,Free
736,Lily,Scott,12/9/2023,North America,Premium
737,Harper,Scott,5/1/2024,North America,Free
738,Matteo,Johansson,12/1/2024,Europe,Premium
739,Isabella,Davis,3/8/2024,North America,Free
740,Fernanda,Lopez,10/11/2024,Latin America,Premium
741,Valentina,Vargas,10/20/2023,Latin America,Premium
742,Aarti,Nakamura,3/5/2025,Asia,Free
743,Amelia,Johnson,5/3/2024,North America,Premium
744,Camila,Martinez,10/8/2023,Latin America,Free
745,Soo-Jin,Wang,5/18/2025,Asia,Free
746,Lucas,Gomez,9/4/2023,Latin America,Free
747,Sakura,Nair,4/3/2024,Asia,Premium
748,Evelyn,Jackson,5/9/2025,North America,Free
749,Emma,Sanchez,7/18/2024,Latin America,Premium
750,Oscar,Gustafsson,10/17/2023,Europe,Free
751,Amelia,Adams,6/8/2025,North America,Free
752,Emma,Berg,5/19/2024,Europe,Free
753,Olivia,Evans,10/3/2023,North America,Free
754,Min-Jun,Verma,,Asia,Free
755,Evelyn,Brown,10/10/2023,North America,Premium
756,Jens,Karlsson,1/24/2024,Europe,Premium
757,Sophie,Schmidt,8/24/2024,Europe,Premium
758,Uche,Diop,5/22/2024,Africa,Premium
759,Mila,Meyer,11/22/2023,Europe,Free
760,Lucas,Allen,5/12/2025,North America,Free
761,,,9/21/2024,Latin America,Premium
762,Haruto,Choi,2/19/2025,Asia,Premium
763,Theo,Holm,2/28/2025,Europe,Free
764,Rina,Malhotra,3/10/2024,Asia,Free
765,Rafael,Ortega,11/13/2023,Latin America,Free
766,Jaden,Baker,7/3/2024,North America,Free
767,Victoria,Sanchez,5/12/2024,Latin America,Premium
768,Max,Rossi,4/13/2025,Europe,Free
769,Charlotte,Lewis,9/14/2024,North America,Premium
770,Jens,Nilsson,6/9/2025,Europe,Free
771,Hannah,Conti,11/17/2023,Europe,Premium
772,Renata,Ortiz,12/18/2023,Latin America,Free
773,Lina,Becker,11/2/2023,Europe,Premium
774,Matteo,Becker,2/12/2024,Europe,Free
775,Ji-Hoon,Kumar,5/9/2025,Asia,Premium
776,Mateo,Reyes,11/13/2024,Latin America,Premium
777,Elena,Koch,1/9/2025,Europe,Free
778,Noah,Eriksson,8/16/2023,Europe,Free
779,Amalie,Rossi,10/3/2024,Europe,Free
780,Lily,Jackson,9/18/2024,North America,Premium
781,Aisha,Hamid,1/7/2025,Middle East,Premium
782,Rina,Yoshida,6/30/2025,Asia,Premium
783,Gabriel,Moore,8/19/2024,North America,Free
784,Grace,Harris,12/31/2024,North America,Free
785,Camila,Scott,12/15/2024,North America,Free
786,Sophia,Green,5/17/2024,North America,Premium
787,Mahmoud,Khalifa,7/9/2024,Middle East,Free
788,Elena,Wagner,6/16/2024,Europe,Free
789,Theo,Meyer,10/19/2023,Europe,Free
790,Elsa,Ek,12/29/2024,Europe,Premium
791,Hye-Jin,Shah,12/30/2023,Asia,Premium
792,Valentina,Gomez,10/25/2024,Latin America,Premium
793,Jae-Hyun,Patel,11/17/2023,Asia,Free
794,Niklas,Holm,8/14/2023,Europe,Premium
795,Lucia,,11/28/2024,Latin America,Free
796,Angel,Sanchez,12/5/2023,Latin America,Premium
797,Hannah,Svensson,8/16/2024,Europe,Premium
798,Sakura,Tanaka,7/10/2025,Asia,Free
799,Oluwatobi,Ogunleye,9/9/2023,Africa,Free
800,Kenji,Saito,8/5/2023,Asia,Premium
801,Gabriel,Thomas,8/31/2024,North America,Free
802,Lily,Thomas,8/11/2024,North America,Free
803,Ava,Allen,5/26/2024,North America,Free
804,Kavya,Reddy,10/26/2023,Asia,Premium
805,Jaden,Perez,3/19/2025,North America,Free
806,Zoe,Evans,,North America,Premium
807,Grace,Hall,5/23/2024,North America,Premium
808,Gabriel,Rodriguez,3/24/2024,North America,Free
809,Hannah,Hansen,5/15/2025,Europe,Free
810,Freya,Fredriksson,4/30/2024,Europe,Free
811,Hana,Rao,2/17/2024,Asia,Free
812,Malik,Ramirez,3/24/2024,North America,Free
813,Noor,Al-Sayed,3/31/2025,Middle East,Premium
814,Mina,Lim,10/8/2023,Asia,Premium
815,Yuna,Verma,8/5/2024,Asia,Premium
816,Zoe,Anderson,,North America,Premium
817,Chloe,Harris,2/28/2024,North America,Free
818,Aoi,Chen,2/2/2024,Asia,Free
819,Jaden,Collins,6/4/2025,North America,Free
820,Elijah,Gonzalez,1/2/2025,Latin America,Premium
821,Pooja,Chen,9/26/2024,Asia,Free
822,Efua,Adewale,6/12/2025,Africa,Free
823,,,6/4/2024,Middle East,Premium
824,Thomas,Jensen,2/3/2024,Europe,Free
825,Carolina,Alvarez,3/29/2024,Latin America,Premium
826,Elena,Weber,3/22/2025,Europe,Free
827,Liam,White,6/1/2024,North America,Premium
828,Chloe,Scott,9/22/2023,North America,Free
829,Jae-Hyun,Kobayashi,3/21/2025,Asia,Premium
830,Soo-Jin,Li,10/23/2024,North America,Premium
831,Eduardo,Sanchez,4/29/2025,Latin America,Free
832,Liam,Davis,11/24/2023,North America,Free
833,Camila,Ramirez,11/8/2024,Latin America,Premium
834,Mia,Carter,2/8/2025,North America,Free
835,Juliana,Rivera,5/30/2025,Latin America,Premium
836,Soo-Jin,Wong,5/18/2024,Asia,Free
837,James,Gonzalez,6/25/2025,North America,Premium
838,Simon,Moretti,8/29/2024,Europe,Free
839,Henry,Green,2/1/2024,North America,Free
840,Ethan,Sanchez,1/11/2024,Africa,Free
841,William,White,5/17/2025,North America,Free
842,Santiago,Vega,4/15/2025,Latin America,Free
843,Daniel,Salazar,8/7/2024,Latin America,Free
844,Carolina,Rivera,1/15/2025,Latin America,Free
845,Benjamin,Nelson,2/16/2024,North America,Free
846,Ella,Eriksson,12/8/2024,Europe,Free
847,Emeka,Afolabi,3/3/2025,Africa,Free
848,Mia,King,2/25/2024,North America,Free
849,Arjun,Yang,5/14/2024,Asia,Premium
850,Lina,Gustafsson,9/7/2024,Middle East,Free
851,Aditya,Yang,5/13/2024,Asia,Free
852,Noah,Anderson,8/25/2023,North America,Premium
853,Martina,Rivera,7/8/2025,Latin America,Free
854,Camila,Jackson,7/5/2024,North America,Premium
855,Ella,Koch,8/27/2024,Europe,Premium
856,Pooja,Suzuki,6/29/2024,Asia,Premium
857,Malik,Evans,8/16/2023,North America,Free
858,Carlos,Alvarez,3/3/2024,Latin America,Free
859,Sophie,Russo,12/6/2023,Europe,Premium
860,Mina,Reddy,2/11/2024,Asia,Free
861,Mariama,Ndlovu,1/8/2024,Africa,Free
862,Noah,White,5/2/2024,North America,Free
863,Jacob,Young,8/20/2024,North America,Free
864,Nia,Eze,2/12/2024,Africa,Premium
865,Lars,Fredriksson,6/17/2025,Europe,Premium
866,Neha,Das,6/17/2024,Asia,Premium
867,Zoe,Taylor,7/3/2025,North America,Premium
868,Anna,Gustafsson,10/27/2024,Europe,Premium
869,Carlos,Ramirez,4/20/2025,North America,Free
870,Faisal,Jamal,11/18/2023,Middle East,Free
871,,Moretti,12/16/2024,Europe,Free
872,Liam,Smith,3/29/2024,North America,Free
873,Grace,Perez,7/16/2025,North America,Free
874,Michael,Martinez,5/13/2024,North America,Free
875,Malik,Taylor,1/15/2024,North America,Premium
876,Ji-Hoon,Reddy,,Asia,Free
877,,,10/18/2023,Europe,Premium
878,Carlos,Rodriguez,8/31/2023,North America,Free
879,Gabriel,King,9/27/2024,North America,Free
880,Simon,Moretti,10/28/2024,Europe,Free
881,Rafael,Ramos,3/21/2025,Latin America,Free
882,Min-Jun,Sharma,3/22/2025,Asia,Premium
883,Maria,Thomas,5/29/2025,North America,Free
884,Vikram,Chowdhury,3/9/2025,Asia,Free
885,Ava,Davis,12/4/2023,North America,Free
886,Yusuf,Salim,6/17/2024,Middle East,Premium
887,Niklas,Müller,3/7/2024,Europe,Free
888,Neha,Kobayashi,3/30/2025,Asia,Premium
889,Jaden,Davis,4/26/2025,North America,Free
890,Lucia,Reyes,12/17/2024,Latin America,Free
891,Mia,Harris,5/4/2024,North America,Free
892,Abena,Jallow,8/6/2024,Africa,Premium
893,Miguel,Martinez,8/10/2024,Latin America,Free
894,Li,Park,8/9/2024,Asia,Free
895,Lucas,Hernandez,12/22/2023,North America,Free
896,Emilie,Larsson,11/29/2024,Europe,Premium
897,Elijah,Rodriguez,1/31/2024,North America,Free
898,Shreya,Zhang,5/13/2025,Asia,Free
899,Sophie,Koch,4/9/2024,Europe,Premium
900,Chen,Chen,11/13/2023,Asia,Premium
901,Salma,Youssef,9/22/2024,Middle East,Free
902,Carolina,Ramos,9/10/2024,Latin America,Premium
903,Camila,Ortiz,2/16/2024,Latin America,Premium
904,Noah,Young,1/4/2025,North America,Free
905,Charlotte,Martinez,12/12/2024,North America,Free
906,Jaden,Sanchez,9/7/2024,North America,Free
907,Sophia,Ramirez,9/20/2023,North America,Free
908,James,Brown,10/24/2023,North America,Premium
909,Charlotte,Baker,6/26/2024,North America,Free
910,Harper,King,8/7/2024,North America,Free
911,Paula,Sanchez,8/12/2023,Latin America,Premium
912,Hannah,Berg,12/25/2024,Europe,Premium
913,Harper,Brown,6/14/2024,North America,Premium
914,Max,Wagner,8/14/2024,Europe,Premium
915,Javier,Lopez,11/24/2023,Latin America,Premium
916,Adam,Becker,11/21/2024,Europe,Premium
917,Sofia,Johnson,12/28/2023,North America,Premium
918,Adwoa,Eze,1/14/2025,Africa,Free
919,Takeshi,Liu,5/6/2025,Asia,Premium
920,Gabriela,Diaz,3/1/2024,Latin America,Premium
921,Sophia,Collins,7/27/2024,North America,Free
922,Haruto,Reddy,9/22/2024,Asia,Free
923,Vikram,,8/24/2024,Asia,Premium
924,Henry,Allen,5/28/2025,North America,Free
925,Hana,Agarwal,11/17/2024,Asia,Free
926,Camila,Gomez,3/3/2024,Latin America,Free
927,Matteo,Müller,1/28/2025,Europe,Free
928,Henry,Jackson,6/29/2025,North America,Free
929,Isabella,Ramos,10/27/2024,Latin America,Premium
930,Jaden,Smith,7/21/2024,North America,Free
931,Akosua,Nguyen,9/12/2023,Africa,Premium
932,Aarti,Rao,12/16/2023,Asia,Free
933,Li,Reddy,6/24/2025,Asia,Premium
934,Adam,Eriksson,7/28/2023,Europe,Free
935,Elijah,Collins,11/19/2024,North America,Free
936,Eun-Ji,Jeong,2/21/2025,Asia,Free
937,Sophie,Olsen,2/5/2025,Europe,Free
938,Valentina,Gomez,5/21/2025,Latin America,Premium
939,Valentina,Lopez,11/25/2023,Latin America,Premium
940,Sophia,Carter,5/17/2024,North America,Free
941,Noah,Hansen,5/21/2025,Europe,Free
942,Uche,Uche,12/20/2024,Africa,Free
943,Aaliyah,Hall,3/24/2025,North America,Free
944,Jens,Larsson,5/12/2025,Europe,Free
945,Kenji,Nakamura,9/27/2023,Asia,Premium
946,Rahul,Ma,12/31/2023,Asia,Free
947,Hiroshi,Lee,11/21/2023,Asia,Free
948,Abdullah,Mohammed,3/4/2024,Middle East,Premium
949,Valentina,Flores,1/6/2025,Latin America,Free
950,Rohan,Hwang,4/19/2024,Asia,Free
951,David,Pena,3/16/2025,Latin America,Premium
952,Arjun,Kumar,8/7/2024,Asia,Free
953,Angel,Aguilar,7/9/2025,Latin America,Free
954,Esi,Kone,5/24/2024,Africa,Premium
955,Hiroshi,Kim,10/20/2023,Asia,Free
956,Gabriela,Dominguez,12/3/2023,Latin America,Premium
957,Hannah,Romano,7/24/2023,Europe,Premium
958,Esi,Mensah,3/29/2025,Africa,Free
959,Harper,Hall,12/24/2024,North America,Free
960,Kenji,Patel,5/9/2024,Asia,Premium
961,Camila,Carter,8/22/2023,North America,Premium
962,Victor,Wagner,7/22/2023,Middle East,Free
963,Benjamin,Allen,9/9/2024,North America,Free
964,Mila,Eriksson,9/27/2024,Europe,Premium
965,Hugo,Nilsson,10/3/2024,Europe,Premium
966,Yasmin,Youssef,11/18/2024,Middle East,Free
967,Arjun,Gupta,8/29/2024,Asia,Free
968,Emma,Hall,12/23/2023,North America,Premium
969,Lucas,Jackson,4/30/2024,North America,Free
970,Sophia,Sanchez,7/3/2025,North America,Premium
971,Rahul,Wong,1/18/2024,Asia,Free
972,Sofia,Romano,12/13/2023,Europe,Free
973,Finn,Conti,6/25/2024,Europe,Free
974,Victor,Svensson,3/25/2024,Europe,Free
975,Layla,Yassin,1/22/2024,Middle East,Premium
976,Arjun,Mehta,7/20/2024,Asia,Free
977,Aoi,Bhatia,8/13/2024,Asia,Free
978,Yao,Toure,7/7/2025,Africa,Free
979,,Lindgren,12/21/2023,Europe,Free
980,Abena,Nwachukwu,4/21/2025,Africa,Free
981,Sophie,Rossi,3/21/2025,Europe,Free
982,Yao,Jallow,12/4/2024,Africa,Premium
983,Simon,Olsen,3/29/2025,Europe,Premium
984,Javier,Gutierrez,12/13/2024,Latin America,Premium
985,Chen,Kobayashi,9/1/2023,Asia,Free
986,Olivia,Perez,2/17/2024,North America,Premium
987,Hugo,Svensson,4/3/2025,Africa,Free
988,Aisha,Asante,8/2/2023,Africa,Free
989,Taro,Park,4/18/2025,Asia,Free
990,Mina,Kumar,10/15/2024,Asia,Free
991,Maria,Martinez,1/26/2024,North America,Free
992,Paula,Rivera,9/26/2023,Latin America,Free
993,Arjun,Chen,3/25/2025,North America,Free
994,Martina,Ramirez,12/31/2025,Latin America,Premium
995,William,Baker,2/12/2025,North America,Free
996,,Lindgren,11/20/2023,Europe,Free
997,Ethan,Scott,8/14/2024,North America,Free
998,Valentina,Nunez,1/6/2024,Latin America,Free
999,Emilie,Meyer,8/30/2023,Europe,Free
1000,Kavya,Wong,5/5/2024,Asia,Free
1001,Juan,Garcia,12/16/2023,Latin America,Premium
1002,Femi,Adewale,2/27/2025,Africa,Free
1003,Carlos,Castillo,12/4/2024,Latin America,Free
1004,Ana,Herrera,9/17/2024,Latin America,Free
1005,Juan,Mitchell,2/27/2025,North America,Free
1006,Emma,Anderson,2/7/2025,North America,Free
1007,Lucas,Cruz,10/30/2024,Latin America,Free
1008,Isabella,Sanchez,11/14/2023,Middle East,Free
1009,Aarti,Liu,11/16/2024,Asia,Free
1010,Elijah,Young,12/17/2023,North America,Free
1011,Laura,Persson,5/7/2025,Europe,Free
1012,Javier,Torres,7/28/2023,Latin America,Premium
1013,Elijah,Carter,5/25/2024,North America,Free
1014,Olumide,Sow,8/30/2024,Africa,Premium
1015,Victoria,Ortega,6/1/2024,Latin America,Free
1016,Sofia,Wagner,10/31/2023,Africa,Free
1017,Aaliyah,Smith,5/28/2024,North America,Free
1018,,Agarwal,11/23/2024,Asia,Premium
1019,Arjun,Sharma,6/20/2024,Asia,Free
1020,Taro,Khan,3/8/2025,Asia,Premium
1021,Aaliyah,Allen,12/28/2023,North America,Free
1022,Pablo,Sanchez,6/28/2024,Latin America,Premium
1023,Neha,Nakamura,4/2/2025,Asia,Free
1024,Camila,Evans,10/14/2023,North America,Free
1025,Aditya,Yang,9/27/2023,Asia,Free
1026,Lucas,Perez,2/18/2025,Latin America,Premium
1027,Sanjay,Kapoor,12/22/2024,Asia,Free
1028,Liam,Davis,3/23/2024,North America,Free
